e_type,e_machine,e_version,e_entry,e_phoff,e_shoff,e_flags,e_ehsize,e_phentsize,e_phnum,e_shentsize,e_shnum,e_shstrndx,num_sections,sections_executable,sections_writable,sections_allocatable,sections_progbits,sections_nobits,sections_symtab,sections_dynsym,sections_strtab,sections_rela,sections_rel,sections_dynamic,sections_note,section_size_min,section_size_max,section_size_mean,section_size_total,num_segments,segments_executable,segments_writable,segments_readable,segments_load,segments_dynamic,segments_interp,segments_note,segments_gnu_stack,segments_gnu_relro,num_symbols,num_functions,num_objects,num_global_symbols,num_local_symbols,num_weak_symbols,num_undefined_symbols,num_libraries_needed,num_dynamic_entries,has_rpath,has_runpath,has_soname,file_size,label
2,62,1,4194708,64,68992,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,53224,8062.266666666666,120934,3,1,2,3,2,0,0,0,1,0,682,381,111,375,243,64,5,0,0,0,0,0,94679,1
2,40,1,33172,52,135728,67108866,52,32,5,40,18,17,18,3,8,14,10,2,0,0,1,0,0,0,0,0,411192,30372.055555555555,546697,5,2,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136448,1
2,62,1,4194708,64,158616,0,64,56,3,64,10,9,10,3,4,8,7,1,0,0,1,0,0,0,0,0,100134,18792.8,187928,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159256,1
2,62,1,4194708,64,57096,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,43096,7243.466666666666,108652,3,1,2,3,2,0,0,0,1,0,671,372,110,365,242,64,5,0,0,0,0,0,82407,1
2,62,1,5333168,64,7676208,0,64,56,10,64,34,33,34,5,10,30,17,2,0,1,2,2,0,1,3,0,4687833,244823.79411764705,8324009,10,2,3,10,2,1,1,1,1,1,15091,13038,1478,9743,1,5145,369,6,29,0,0,0,7678384,1
3,62,1,1696,64,6752,0,64,56,9,64,30,29,30,5,7,25,13,1,1,1,3,2,0,1,2,0,1656,174.43333333333334,5233,9,2,3,9,2,1,1,1,1,1,81,26,9,26,46,9,24,1,26,0,0,0,8672,1
2,62,1,4197296,64,12392,0,64,56,9,64,31,28,31,5,8,26,14,1,1,1,3,2,0,1,2,0,32848,1434.3225806451612,44464,9,2,3,9,2,1,1,1,1,1,135,65,21,71,55,9,56,2,25,0,0,0,14376,1
2,62,1,4631264,64,456,0,64,56,7,64,14,3,14,1,5,12,9,2,0,0,1,0,0,0,1,0,2776056,398638.28571428574,5580936,7,1,2,6,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5365760,1
3,62,1,2026024,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2029100,1
3,40,1,2164,52,247320,83887104,52,32,6,40,32,31,32,3,7,18,17,1,1,1,3,0,1,1,0,0,177588,7786.9375,249182,6,1,3,6,2,1,0,0,1,1,1877,543,115,285,1531,61,2,0,19,0,0,0,248600,1
2,62,1,4201029,64,4981608,0,64,56,8,64,29,28,29,4,8,25,14,1,0,1,2,2,0,1,2,0,4950038,174048.62068965516,5047410,8,2,3,8,2,1,1,1,1,0,80,72,3,75,1,4,77,3,26,0,0,0,4983464,1
3,62,1,2373296,64,14203896,0,64,56,10,64,42,41,42,6,8,29,23,2,1,1,3,2,0,1,3,0,6713856,348502.09523809527,14637088,10,1,3,10,2,1,1,1,1,1,46742,35835,8811,21948,7050,17252,770,4,30,0,0,0,14206584,1
2,62,1,4547904,64,624,0,64,56,10,64,36,9,36,2,8,24,20,3,1,1,3,2,0,1,1,0,1949844,145507.13888888888,5238257,10,1,3,9,3,1,1,1,1,0,6292,4129,2128,6061,231,0,66,2,19,0,0,0,5113285,1
3,62,1,4368,64,15104,0,64,56,9,64,28,27,28,5,7,23,12,1,1,1,3,2,0,1,1,0,1656,236.89285714285714,6633,9,1,3,9,4,1,0,1,1,1,90,40,13,32,50,8,38,2,25,0,0,0,16896,1
3,40,1,2164,52,260732,83886592,52,32,6,40,32,31,32,3,7,18,17,1,1,1,3,0,1,1,0,0,185288,8190.71875,262103,6,1,3,6,2,1,0,0,1,1,1945,598,115,322,1561,62,2,0,19,0,0,0,262012,1
2,40,1,33108,52,119540,67108866,52,32,3,40,12,11,12,3,5,9,6,1,0,0,1,0,0,0,0,0,408392,43729.75,524757,3,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120020,1
2,62,1,7687128,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3495564,1
2,62,1,4194841,64,3762016,0,64,56,5,64,17,16,17,3,9,14,13,2,0,0,1,0,0,0,0,0,2642113,346302.64705882355,5887145,5,2,2,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3763104,1
2,62,1,4201696,64,1044832,0,64,56,10,64,32,31,32,5,13,26,18,3,1,0,2,1,0,0,4,0,729008,32692.28125,1046153,10,1,2,10,4,0,0,2,1,1,2376,1471,634,1224,863,289,1,0,0,0,0,0,1046880,1
2,62,1,4194708,64,63720,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,48856,7740.333333333333,116105,3,1,2,3,2,0,0,0,1,0,696,377,130,390,242,64,5,0,0,0,0,0,89860,1
2,62,1,4194708,64,80576,0,64,56,3,64,13,12,13,3,5,10,10,1,0,0,1,0,0,0,0,0,63160,8329.0,108277,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81408,1
2,8,1,4194912,52,80084,4103,52,32,3,40,15,14,15,3,8,12,11,2,0,0,1,0,0,0,0,0,70096,6074.2,91113,3,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80684,1
2,62,1,4194708,64,55144,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,43032,7113.333333333333,106700,3,1,2,3,2,0,0,0,1,0,671,372,110,365,242,64,5,0,0,0,0,0,80455,1
2,62,1,4203984,64,1378624,0,64,56,11,64,37,36,37,4,7,25,19,1,1,1,3,2,0,1,2,0,1053104,65535.83783783784,2424826,11,1,3,11,4,1,1,1,1,1,1046,695,201,605,438,3,186,5,29,0,0,0,1380992,1
3,62,1,0,64,635552,0,64,56,7,64,24,23,24,2,9,20,12,1,0,1,2,2,0,1,1,0,410168,29953.583333333332,718886,7,1,4,7,2,1,0,0,1,1,331,283,42,287,1,43,90,6,28,0,0,1,637088,1
3,62,1,2392448,64,14614176,0,64,56,10,64,42,41,42,6,8,29,23,2,1,1,3,2,0,1,3,0,6777648,358293.54761904763,15048329,10,1,3,10,2,1,1,1,1,1,47062,36049,8911,22002,7108,17464,772,4,30,0,0,0,14616864,1
2,40,1,33172,52,146364,67108866,52,32,5,40,15,14,15,3,7,13,8,2,0,0,1,0,0,0,0,0,4280176,295079.6666666667,4426195,5,2,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146964,1
3,62,1,14111,64,152096,0,64,56,9,64,25,24,25,5,9,22,15,2,0,1,2,1,0,1,0,0,88837,5888.16,147204,9,1,3,9,4,1,0,0,1,1,1,0,0,0,1,0,1,0,18,0,0,0,153696,1
2,62,1,4194708,64,88048,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,62968,9566.733333333334,143501,3,1,2,3,2,0,0,0,1,0,769,435,128,431,272,66,5,0,0,0,0,0,116760,1
2,62,1,4194816,64,5945648,0,64,56,6,64,22,21,22,3,10,18,15,2,0,0,1,0,0,0,1,0,4301336,305596.63636363635,6723126,6,2,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5947056,1
2,42,1,2147483972,52,94428,0,52,32,3,40,11,10,11,3,5,9,8,1,0,0,1,0,0,0,0,0,88970,9819.90909090909,108019,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94868,1
2,62,1,4578608,64,456,0,64,56,7,64,25,3,25,1,5,12,18,2,1,0,2,0,0,0,1,0,658035,97273.64,2431841,7,1,2,6,3,0,0,1,1,0,2843,1912,929,2705,138,0,1,0,0,0,0,0,2602415,1
1,62,1,0,0,142752,0,64,0,0,64,31,30,31,2,2,9,17,1,1,0,2,9,0,0,0,0,33072,4602.612903225807,142681,0,0,0,0,0,0,0,0,0,0,169,5,6,139,30,0,135,0,0,0,0,0,144736,1
2,62,1,4198452,64,98936,0,64,56,8,64,14,13,14,3,5,12,10,1,0,0,1,0,0,0,1,0,73214,7475.5,104657,8,1,2,8,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,99832,1
2,3,1,134512996,52,62008,0,52,32,3,40,11,10,11,3,5,9,8,1,0,0,1,0,0,0,0,0,56630,6398.909090909091,70388,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62448,1
3,62,1,4160,64,15384,0,64,56,11,64,29,28,29,5,7,24,13,1,1,1,3,1,0,1,2,0,1512,171.75862068965517,4981,11,1,3,11,4,1,1,1,1,1,69,14,10,15,45,9,12,1,23,0,0,0,17240,1
2,62,1,4195583,64,349448,0,64,56,4,64,13,12,13,3,5,10,10,1,0,0,1,0,0,0,0,0,164385,27060.53846153846,351787,4,1,2,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,350280,1
3,40,1,2164,52,247320,83887104,52,32,6,40,32,31,32,3,7,18,17,1,1,1,3,0,1,1,0,0,177588,7787.0,249184,6,1,3,6,2,1,0,0,1,1,1877,543,115,285,1531,61,2,0,19,0,0,0,248600,1
2,62,1,7050312,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1056241,1
2,42,1,2147483972,52,172912,0,52,32,3,40,10,9,10,3,4,8,7,1,0,0,1,0,0,0,0,0,135494,19128.7,191287,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173312,1
2,62,1,4194708,64,87792,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,62792,9550.666666666666,143260,3,1,2,3,2,0,0,0,1,0,769,435,128,431,272,66,5,0,0,0,0,0,116503,1
2,62,1,4199360,64,35912,0,64,56,9,64,30,29,30,4,8,25,13,1,1,1,3,2,0,1,2,0,14770,1136.3,34089,9,2,3,9,2,1,1,1,1,1,228,154,32,176,49,3,116,1,24,0,0,0,37832,1
3,183,1,8444,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,1
2,62,1,4204160,64,3895632,0,64,56,6,64,32,31,32,6,12,28,20,3,0,0,1,1,0,0,3,0,3213028,140387.125,4492388,6,1,2,6,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3897680,1
2,40,1,68304,52,569848,83886592,52,32,7,40,20,19,20,3,8,16,11,2,0,0,1,0,0,0,1,0,450060,29089.85,581797,7,1,2,7,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,570648,1
2,62,1,4194708,64,76992,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,55928,8765.666666666666,131485,3,1,2,3,2,0,0,0,1,0,754,422,128,422,265,67,5,0,0,0,0,0,105211,1
2,62,1,4753584,64,2882640,0,64,56,10,64,33,32,33,5,9,29,16,2,0,1,2,2,0,1,3,0,1917394,88448.0303030303,2918785,10,3,3,10,2,1,1,1,1,1,6587,5207,812,2591,1,3862,260,5,28,0,0,0,2884752,1
3,40,1,411524,52,105292,83886592,52,32,3,40,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,42,23.333333333333332,70,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105448,1
3,62,1,5536,64,58088,0,64,56,11,64,28,27,28,5,7,25,13,1,0,1,2,2,0,1,2,0,27649,2361.1785714285716,66113,11,1,3,11,4,1,1,1,1,1,46,40,2,41,1,4,44,2,27,0,0,0,59929,1
2,62,1,4194708,64,87792,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,62792,9550.733333333334,143261,3,1,2,3,2,0,0,0,1,0,769,435,128,431,272,66,5,0,0,0,0,0,116504,1
3,62,1,966224,64,4911528,0,64,56,10,64,32,31,32,5,8,28,15,2,0,1,2,2,0,1,3,0,2999902,173157.3125,5541034,10,1,3,10,2,1,1,1,1,1,9489,7711,1198,4228,1,5057,374,9,35,0,0,0,4913576,1
2,62,1,4194708,64,76064,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,55928,8704.133333333333,130562,3,1,2,3,2,0,0,0,1,0,754,422,128,422,265,67,5,0,0,0,0,0,104288,1
2,62,1,4194708,64,97328,0,64,56,3,64,10,9,10,3,4,8,7,1,0,0,1,0,0,0,0,0,409672,50672.2,506722,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97968,1
2,62,1,4194708,64,63824,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,47512,7706.6,115599,3,1,2,3,2,0,0,0,1,0,678,378,111,372,242,64,5,0,0,0,0,0,89370,1
2,62,1,4200693,64,1001056,0,64,56,8,64,29,28,29,4,8,25,14,1,0,1,2,2,0,1,2,0,970946,36760.724137931036,1066061,8,2,3,8,2,1,1,1,1,0,76,68,3,71,1,4,73,3,26,0,0,0,1002912,1
2,62,1,4196752,64,7136,0,64,56,8,64,30,27,30,4,8,25,15,1,1,1,3,2,0,1,2,0,16456,875.5333333333333,26266,8,2,3,8,2,1,1,1,1,0,117,54,21,61,51,5,44,2,21,0,0,0,12260,1
2,62,1,4202160,64,839952,0,64,56,10,64,22,21,22,4,8,19,13,2,0,0,1,1,0,0,2,0,622511,39083.86363636364,859845,10,1,2,10,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,841360,1
2,62,1,4216611,64,2607944,0,64,56,5,64,19,18,19,3,10,16,13,2,0,0,1,0,0,0,0,0,2091729,167977.47368421053,3191572,5,1,2,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2609160,1
2,3,1,134513012,52,114292,0,52,32,3,40,11,10,11,3,5,9,8,1,0,0,1,0,0,0,0,0,4277432,399229.8181818182,4391528,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114732,1
2,62,1,4194708,64,63824,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,47512,7706.6,115599,3,1,2,3,2,0,0,0,1,0,678,378,111,372,242,64,5,0,0,0,0,0,89370,1
2,40,1,33108,52,103108,67108866,52,32,3,40,13,12,13,3,6,10,7,1,0,0,1,0,0,0,0,0,97820,9017.692307692309,117230,3,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103628,1
2,62,1,4194708,64,63112,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,47864,7658.2,114873,3,1,2,3,2,0,0,0,1,0,677,376,111,370,243,64,5,0,0,0,0,0,88650,1
2,62,1,4201029,64,4982616,0,64,56,8,64,29,28,29,4,8,25,14,1,0,1,2,2,0,1,2,0,4951048,174083.44827586206,5048420,8,2,3,8,2,1,1,1,1,0,80,72,3,75,1,4,77,3,26,0,0,0,4984472,1
2,62,1,4194708,64,87792,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,62792,9550.666666666666,143260,3,1,2,3,2,0,0,0,1,0,769,435,128,431,272,66,5,0,0,0,0,0,116503,1
3,62,1,2372832,64,14190664,0,64,56,10,64,42,41,42,6,8,29,23,2,1,1,3,2,0,1,3,0,6702784,348232.7619047619,14625776,10,1,3,10,2,1,1,1,1,1,46733,35825,8812,21948,7049,17244,770,4,30,0,0,0,14193352,1
2,3,1,134512996,52,94820,0,52,32,3,40,10,9,10,3,4,8,7,1,0,0,1,0,0,0,0,0,408544,50225.6,502256,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95220,1
2,62,1,4194708,64,49792,0,64,56,3,64,10,9,10,3,4,8,7,1,0,0,1,0,0,0,0,0,43558,5127.7,51277,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50432,1
2,62,1,4201029,64,5008088,0,64,56,8,64,29,28,29,4,8,25,14,1,0,1,2,2,0,1,2,0,4976514,174961.58620689655,5073886,8,2,3,8,2,1,1,1,1,0,80,72,3,75,1,4,77,3,26,0,0,0,5009944,1
2,62,1,4196112,64,7120,0,64,56,9,64,31,28,31,5,8,26,14,1,1,1,3,2,0,1,2,0,1848,191.93548387096774,5950,9,2,3,9,2,1,1,1,1,1,91,28,17,37,48,6,25,1,24,0,0,0,9104,1
2,40,1,37268,52,45752,67108866,52,32,6,40,19,18,19,4,6,16,8,1,0,1,2,0,1,1,0,0,28112,2418.4736842105262,45951,6,3,3,6,2,1,1,0,1,0,86,74,0,84,1,1,73,2,19,0,0,0,46512,1
2,62,1,4201029,64,10529312,0,64,56,8,64,29,28,29,4,8,25,14,1,0,1,2,2,0,1,2,0,10497739,365348.6551724138,10595111,8,2,3,8,2,1,1,1,1,0,80,72,3,75,1,4,77,3,26,0,0,0,10531168,1
2,410,1,4194720,52,66320,9,52,32,3,40,11,10,11,3,5,9,8,1,0,0,1,0,0,0,0,0,61760,6757.363636363636,74331,3,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66760,1
2,62,1,4198784,64,19232,0,64,56,11,64,28,27,28,4,7,24,12,1,0,1,2,2,0,1,3,0,5386,486.92857142857144,13634,11,1,3,11,4,1,1,1,1,1,28,22,4,24,1,3,24,1,24,0,0,0,21024,1
3,62,1,3888,64,37936,0,64,56,5,64,25,24,25,4,8,23,12,1,0,1,2,2,0,1,1,0,76392,4457.44,111436,5,1,3,5,2,1,0,1,1,0,44,36,1,39,2,3,38,1,21,0,0,0,39536,1
2,62,1,4194708,64,68720,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,45112,8017.066666666667,120256,3,1,2,3,2,0,0,0,1,0,670,369,113,363,243,64,5,0,0,0,0,0,94012,1
3,62,1,2386016,64,14280144,0,64,56,10,64,42,41,42,6,8,29,23,2,1,1,3,2,0,1,3,0,6747840,350389.2619047619,14716349,10,1,3,10,2,1,1,1,1,1,46959,35983,8878,21978,7083,17410,770,4,30,0,0,0,14282832,1
2,62,1,4194708,64,177568,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,134664,16141.4,242121,3,1,2,3,2,0,0,0,1,0,994,548,216,602,325,67,5,0,0,0,0,0,215413,1
2,62,1,4195205,64,69784,0,64,56,4,64,13,12,13,3,5,10,10,1,0,0,1,0,0,0,0,0,46020,5243.307692307692,68163,4,1,2,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,70616,1
2,40,1,33108,52,74436,67108866,52,32,3,40,13,12,13,3,6,10,7,1,0,0,1,0,0,0,0,0,70484,6447.538461538462,83818,3,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74956,1
2,40,1,68224,52,557564,83887104,52,32,7,40,20,19,20,3,8,16,11,2,0,0,1,0,0,0,1,0,436376,28407.4,568148,7,1,2,7,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,558364,1
3,3,1,1818,52,204640,0,52,32,8,40,34,33,34,4,8,21,20,1,1,1,3,0,1,1,1,0,137735,6022.5,204765,8,1,3,8,2,1,0,1,1,1,914,526,113,360,475,79,2,0,20,0,0,0,206000,1
2,40,1,33108,52,99012,67108866,52,32,3,40,13,12,13,3,6,10,7,1,0,0,1,0,0,0,0,0,92668,8293.692307692309,107818,3,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99532,1
3,62,1,2364760,64,0,0,64,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84804,1
2,62,1,4194708,64,62080,0,64,56,3,64,10,9,10,3,4,8,7,1,0,0,1,0,0,0,0,0,48582,6311.7,63117,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62720,1
2,62,1,4194708,64,67904,0,64,56,3,64,10,9,10,3,4,8,7,1,0,0,1,0,0,0,0,0,62438,7143.7,71437,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68544,1
2,62,1,4198656,64,2910704,0,64,56,6,64,32,31,32,6,12,28,20,3,0,0,1,1,0,0,3,0,2371636,93022.375,2976716,6,2,2,6,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2912752,1
3,62,1,3168,64,8616,0,64,56,6,64,25,24,25,5,8,23,12,1,0,1,2,2,0,1,0,0,4320,453.52,11338,6,1,3,6,2,1,0,0,1,1,40,31,0,33,2,5,29,2,25,0,0,0,10287,1
3,62,1,3200,64,20616,0,64,56,9,64,31,30,31,5,8,26,14,1,1,1,3,2,0,1,2,0,16472,1151.3548387096773,35692,9,2,3,9,2,1,1,1,1,1,138,66,23,76,51,11,60,2,27,0,0,0,22600,1
2,62,1,6412256,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2195797,1
3,62,1,1176,64,393264,0,64,56,5,64,32,31,32,5,8,19,22,1,1,1,3,1,0,1,0,0,133301,14470.21875,463047,5,1,3,5,2,1,0,0,1,1,744,440,144,424,269,51,2,0,17,0,0,0,395312,1
2,62,1,4194708,64,73704,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,59336,8367.133333333333,125507,3,1,2,3,2,0,0,0,1,0,680,379,111,373,243,64,5,0,0,0,0,0,99332,1
2,62,1,4194708,64,88048,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,62968,9566.733333333334,143501,3,1,2,3,2,0,0,0,1,0,769,435,128,431,272,66,5,0,0,0,0,0,116760,1
3,62,1,0,64,8472,0,64,56,8,64,22,21,22,2,7,18,9,1,0,1,2,2,0,1,2,0,3377,306.54545454545456,6744,8,1,4,8,2,1,0,1,1,1,22,18,0,21,1,0,11,4,26,0,0,1,9880,1
2,62,1,4578608,64,456,0,64,56,7,64,25,3,25,1,5,12,18,2,1,0,2,0,0,0,1,0,658035,97273.64,2431841,7,1,2,6,3,0,0,1,1,0,2843,1912,929,2705,138,0,1,0,0,0,0,0,2290691,1
2,62,1,4194708,64,63112,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,47864,7658.2,114873,3,1,2,3,2,0,0,0,1,0,677,376,111,370,243,64,5,0,0,0,0,0,88650,1
2,62,1,4194708,64,60264,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,46648,7467.933333333333,112019,3,1,2,3,2,0,0,0,1,0,677,376,111,370,243,64,5,0,0,0,0,0,85796,1
3,3,1,247744,52,0,0,52,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90084,1
2,62,1,4198784,64,20096,0,64,56,11,64,28,27,28,4,7,24,12,1,0,1,2,2,0,1,3,0,6249,517.75,14497,11,1,3,11,4,1,1,1,1,1,28,22,4,24,1,3,24,1,24,0,0,0,21888,1
2,62,1,4194708,64,67088,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,47128,8007.2,120108,3,1,2,3,2,0,0,0,1,0,711,401,112,392,252,67,5,0,0,0,0,0,93862,1
2,62,1,4314888,64,0,0,64,56,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139348,1
3,62,1,713464,64,12974000,0,64,56,10,64,31,30,31,4,10,28,16,2,0,1,2,2,0,1,2,0,6016888,419419.6129032258,13002008,10,2,3,10,2,1,1,1,1,1,1598,1491,102,1589,3,4,1596,9,33,0,0,0,12975984,1
2,62,1,4199328,64,35864,0,64,56,9,64,31,30,31,5,8,26,14,1,1,1,3,2,0,1,2,0,14770,1096.225806451613,33983,9,2,3,9,2,1,1,1,1,1,229,154,32,176,50,3,116,1,24,0,0,0,37848,1
3,62,1,105383,64,2090912,0,64,56,9,64,25,24,25,4,10,22,14,2,0,1,2,1,0,1,0,0,1602158,106228.04,2655701,9,1,3,9,4,1,0,0,1,1,1,0,0,0,1,0,1,0,21,0,0,0,2092512,1
3,62,1,4944,64,0,0,64,56,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,1,3,9,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26239,1
2,62,1,5422016,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1232208,1
3,62,1,36658,64,1034488,0,64,56,6,64,32,29,32,5,9,20,21,2,1,1,3,1,0,1,0,0,622562,33988.9375,1087646,6,1,3,6,2,1,0,0,1,1,4250,3166,463,2050,2036,164,2,0,16,0,0,0,1036536,1
2,62,1,4195267,64,770936,0,64,56,5,64,19,18,19,3,10,16,13,2,0,0,1,0,0,0,0,0,643666,41075.68421052631,780438,5,1,2,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,772152,1
2,8,1,4194912,52,138960,4103,52,32,3,40,14,13,14,3,7,11,10,2,0,0,1,0,0,0,0,0,407656,38913.42857142857,544788,3,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139520,1
3,62,1,4368,64,15104,0,64,56,9,64,28,27,28,5,7,23,12,1,1,1,3,2,0,1,1,0,1656,236.64285714285714,6626,9,1,3,9,4,1,0,1,1,1,90,40,13,32,50,8,38,2,25,0,0,0,16896,1
2,62,1,4225576,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33892,1
2,62,1,4194708,64,84520,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,63272,9246.2,138693,3,1,2,3,2,0,0,0,1,0,743,419,123,419,257,67,5,0,0,0,0,0,112433,1
2,62,1,4194708,64,57832,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,43896,7308.266666666666,109624,3,1,2,3,2,0,0,0,1,0,678,374,115,372,242,64,5,0,0,0,0,0,83379,1
3,62,1,877664,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,880664,1
2,62,1,4194708,64,87792,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,62792,9550.666666666666,143260,3,1,2,3,2,0,0,0,1,0,769,435,128,431,272,66,5,0,0,0,0,0,116503,1
